knot,newton_converged,newton_termination,newton_iterations,newton_grad_norm,newton_relative_grad_norm,feasible_init_used,min_cone_margin,min_alpha,force_norm,certification_mode,selected_seed_mode,selected_objective,selected_grad_norm,selected_relative_grad_norm,selected_stationarity_passed,selected_min_cone_margin,selected_min_alpha,hessian_llt_success,hessian_eig_min,hessian_eig_max,hessian_condition,newton_decrement,newton_step_norm,action_velocity_mismatch,accepted_node_feasible,accepted_node_grad_norm,accepted_node_relative_grad_norm,accepted_node_stationarity_passed,cold_restart_converged,cold_restart_termination,cold_restart_iterations,cold_restart_grad_norm,cold_restart_relative_grad_norm,cold_restart_feasible_init_used,cold_restart_min_cone_margin,cold_restart_min_alpha,cold_restart_force_norm
118,1,gradient,12,3.1589402564052533e-12,1.6867845750532651e-14,1,0.019768883354015609,0.82013923559051749,6.3376699477162104,action_stationarity_plus_shooting_defect_v3,cold_refined,-137.2451628940064,3.1589402564052533e-12,1.6867845750532651e-14,1,0.019768883354015609,0.82013923559051749,1,0.011350557873619955,51.239200989663843,4514.2451639976071,7.6096201521141108e-13,1.059175015214119e-12,2.3977459685658189e-12,1,1.050387251416675e-11,5.6087702511298827e-14,1,1,gradient,12,3.1589402564052533e-12,1.6867845750532651e-14,1,0.019768883354015609,0.82013923559051749,6.3376699477162104
119,1,max_iterations,999,6.3288586252161403e-08,3.3049138521955538e-10,1,3.1711008245886565e-08,0.0001796774127661438,575.28283748431568,action_stationarity_plus_shooting_defect_v3,cold_refined,-147.7905378197037,6.3288586252161403e-08,3.3049138521955538e-10,1,3.1711008245886565e-08,0.0001796774127661438,1,0.011352387836522631,120216.86756421292,10589566.644072367,1.3847885046897729e-09,2.8390974458399785e-10,2.9871664801724822e-10,1,8.8827205753149739e-07,4.6385340569274413e-09,1,0,max_iterations,999,6.3288586252161403e-08,3.3049138521955538e-10,1,3.1711008245886565e-08,0.0001796774127661438,575.28283748431568
120,1,gradient,21,6.3662903316070267e-11,3.5730024223117214e-13,1,4.3670000624271362e-08,0.00022756944464971673,734.58658270667161,action_stationarity_plus_shooting_defect_v3,cold_refined,-123.19753633693088,6.3662903316070267e-11,3.5730024223117214e-13,1,4.3670000624271362e-08,0.00022756944464971673,1,0.011289605207609299,189268.81251557695,16764874.327758424,1.5896369569268097e-13,1.0639364545131381e-13,6.5679199750162214e-13,1,4.9047176235516875e-09,2.752712653191467e-11,1,1,gradient,21,6.3662903316070267e-11,3.5730024223117214e-13,1,4.3670000624271362e-08,0.00022756944464971673,734.58658270667161
121,1,gradient,12,4.7484734179971721e-11,2.8689840344134519e-13,1,3.6826166298658717e-08,0.00019271024087447186,525.51547612095487,action_stationarity_plus_shooting_defect_v3,cold_refined,-117.35616507462444,4.7484734179971721e-11,2.8689840344134519e-13,1,3.6826166298658717e-08,0.00019271024087447186,1,0.011281809847508151,102911.73249422733,9121916.9517342802,1.4850043157167321e-13,8.160878765811909e-14,2.8566149146631025e-13,1,1.3459383585418106e-09,8.1320359661817573e-12,1,1,gradient,12,4.7484734179971721e-11,2.8689840344134519e-13,1,3.6826166298658717e-08,0.00019271024087447186,525.51547612095487
122,1,direct,0,8.4265044754680011e-12,5.1560058711507886e-14,0,3.4167392500254016e-07,0.00077720222051158583,359.13050422082449,action_stationarity_plus_shooting_defect_v3,accepted_direct,-117.69945542110712,8.4265044754680011e-12,5.1560058711507886e-14,1,3.4167392500254016e-07,0.00077720222051158583,1,0.011278256780025904,42492.749746108726,3767670.002102145,6.1520506417372291e-14,1.228678676402956e-13,0,1,8.4265044754680011e-12,5.1560058711507886e-14,1,1,step,25,2.9178954651446594e-07,1.7854006003901156e-09,0,3.4167392499714149e-07,0.00077720222049953991,359.13051117785949
123,1,direct,0,9.7075089932864469e-11,5.9477423139148658e-13,0,2.6124088442926359e-05,0.043429782207759685,319.08644055043226,action_stationarity_plus_shooting_defect_v3,accepted_direct,-120.50973329584285,9.7075089932864469e-11,5.9477423139148658e-13,1,2.6124088442926359e-05,0.043429782207759685,1,0.011276077419541891,42164.84845921184,3739318.8154365169,7.7325838722397427e-13,8.957827877415957e-14,0,1,9.7075089932864469e-11,5.9477423139148658e-13,1,1,step,19,1.0815180161501784e-08,6.6264069107390651e-11,1,2.6124088443574712e-05,0.04342978220379877,319.08644080736849
124,1,direct,0,3.2987426153603043e-10,2.0412823746597918e-12,0,1.2136948137234761e-07,0.00035200274652538721,353.85201034658616,action_stationarity_plus_shooting_defect_v3,accepted_direct,-120.94423876303304,3.2987426153603043e-10,2.0412823746597918e-12,1,1.2136948137234761e-07,0.00035200274652538721,1,0.011274583753507365,47092.021988228968,4176830.2065767436,2.1567119816193989e-12,1.703682927307505e-13,0,1,3.2987426153603043e-10,2.0412823746597918e-12,1,1,step,15,5.0067380653088313e-08,3.0982005445541164e-10,0,1.2136948009829251e-07,0.0003520027446217433,353.85201154448538
125,1,gradient,17,2.2051400032332299e-10,1.3905819360340451e-12,0,1.8927515981737212e-06,0.0067308230226079263,837.83139783332501,action_stationarity_plus_shooting_defect_v3,cold_refined,-120.27273680498588,2.2051400032332299e-10,1.3905819360340451e-12,1,1.8927515981737212e-06,0.0067308230226079263,1,0.011273474727646896,260416.23351516356,23099908.396168467,1.1786655204430464e-12,3.2450666179121592e-12,3.0802533100647401e-12,1,4.5751745052267705e-09,2.8851478871380052e-11,1,1,gradient,17,2.2051400032332299e-10,1.3905819360340451e-12,0,1.8927515981737212e-06,0.0067308230226079263,837.83139783332501
126,1,gradient,16,3.3203726491871807e-13,2.1455923036719375e-15,0,4.4532310988020766e-06,0.0035685220095489079,103.35017048984113,action_stationarity_plus_shooting_defect_v3,cold_refined,-114.33301608667759,3.3203726491871807e-13,2.1455923036719375e-15,1,4.4532310988020766e-06,0.0035685220095489079,1,0.011272853877967356,5891.0593284599272,522588.10344148299,1.9712905120025272e-14,1.4137564934202209e-13,7.0124255809190778e-14,1,5.8677061825574998e-13,3.7916542977745406e-15,1,1,gradient,16,3.3203726491871807e-13,2.1455923036719375e-15,0,4.4532310988020766e-06,0.0035685220095489079,103.35017048984113
127,1,gradient,11,7.1789548452182706e-12,4.6812996650873338e-14,0,9.0475915341453505e-08,0.00030329341369489393,338.00638431297597,action_stationarity_plus_shooting_defect_v3,cold_refined,-114.41663458663206,7.1789548452182706e-12,4.6812996650873338e-14,1,9.0475915341453505e-08,0.00030329341369489393,1,0.011272585751326517,44779.579929209591,3972431.9616677207,4.2829709243604685e-14,1.039932454226762e-13,2.0065637662247002e-13,1,5.1246035414844717e-10,3.3416848774909978e-12,1,1,gradient,11,7.1789548452182706e-12,4.6812996650873338e-14,0,9.0475915341453505e-08,0.00030329341369489393,338.00638431297597
128,1,direct,0,2.1063370034351639e-09,1.3682089139200373e-11,0,4.2843653639453987e-06,0.0093011574028151744,434.16843134005177,action_stationarity_plus_shooting_defect_v3,accepted_direct,-116.34190976593452,2.1063370034351639e-09,1.3682089139200373e-11,1,4.2843653639453987e-06,0.0093011574028151744,1,0.011272889118259544,70887.819894809116,6288345.3523894595,9.6185837028433523e-12,3.3014051778827581e-13,0,1,2.1063370034351639e-09,1.3682089139200373e-11,1,0,max_iterations,999,1.4521462114668372e-06,9.4326757190501498e-09,0,4.2843644444986697e-06,0.0093011572916764651,434.16848781061117
129,1,gradient,14,4.4364499188393241e-10,2.7854509578672398e-12,0,2.3797264477064316e-06,0.0081633479737314163,600.74461307233037,action_stationarity_plus_shooting_defect_v3,cold_refined,-123.13253024595843,4.4364499188393241e-10,2.7854509578672398e-12,1,2.3797264477064316e-06,0.0081633479737314163,1,0.01127405670415276,143535.51150534317,12731487.45583942,1.6046760163857222e-12,1.0488237873445965e-13,7.251468264965037e-13,1,1.2292866580362294e-08,7.7181479826470393e-11,1,1,gradient,14,4.4364499188393241e-10,2.7854509578672398e-12,0,2.3797264477064316e-06,0.0081633479737314163,600.74461307233037
130,1,direct,0,4.9574282375477649e-11,3.259870310201163e-13,0,0.00029204301411201936,0.059948257628684942,39.516278443377423,action_stationarity_plus_shooting_defect_v3,accepted_direct,-104.76364572626102,4.9574282375477649e-11,3.259870310201163e-13,1,0.00029204301411201936,0.059948257628684942,1,0.011310409154037542,867.67438273753498,76714.676800865011,2.5152865206833603e-12,5.0595691967990473e-13,0,1,4.9574282375477649e-11,3.259870310201163e-13,1,1,gradient,9,5.66134331853572e-11,3.7227457697056586e-13,0,0.00029204301411202413,0.059948257628685719,39.516278443582081
131,1,direct,0,4.4085623455898e-09,2.8759822466119057e-11,0,4.6073435661890601e-06,0.0044562661797604153,226.78492911654706,action_stationarity_plus_shooting_defect_v3,accepted_direct,-104.42475141217555,4.4085623455898e-09,2.8759822466119057e-11,1,4.6073435661890601e-06,0.0044562661797604153,1,0.011307613052572836,20156.061707251905,1782521.3520784362,3.5992117670668939e-11,5.7343776954376679e-12,0,1,4.4085623455898e-09,2.8759822466119057e-11,1,1,gradient,17,6.238258183758928e-09,4.0696078176635731e-11,0,4.6073435679720509e-06,0.0044562661799842085,226.78492895171291
132,1,gradient,16,7.8280153142601431e-11,4.3119635160821994e-13,0,2.8644429839413465e-08,0.00017066837364221321,705.78616124862924,action_stationarity_plus_shooting_defect_v3,cold_refined,-152.65645668692548,7.8280153142601431e-11,4.3119635160821994e-13,1,2.8644429839413465e-08,0.00017066837364221321,1,0.011318318658426012,198636.33256603719,17549985.873401858,1.5068661330611601e-11,2.3322441839722025e-11,2.5471038860171505e-11,1,2.3586715500499516e-08,1.2992444779341755e-10,1,1,gradient,16,7.8280153142601431e-11,4.3119635160821994e-13,0,2.8644429839413465e-08,0.00017066837364221321,705.78616124862924
133,1,direct,0,7.1212857831042753e-14,4.0091425256520173e-16,0,0.070747165689994534,0.33916036785373727,0.79106177046608683,action_stationarity_plus_shooting_defect_v3,accepted_direct,-128.76379644767033,7.1212857831042753e-14,4.0091425256520173e-16,1,0.070747165689994534,0.33916036785373727,1,0.011279053436544095,34.003961465574449,3014.7885775061345,2.3906984014158103e-14,1.1841318955538708e-13,0,1,7.1212857831042753e-14,4.0091425256520173e-16,1,1,gradient,10,7.841059881438674e-09,4.414361054182723e-11,0,0.070747162988461343,0.33916036575595965,0.79106179918612018
134,1,direct,0,1.3219443379720161e-14,7.6593626617510085e-17,0,0.2502297386693626,0.60419549268549066,0.38940225114382176,action_stationarity_plus_shooting_defect_v3,accepted_direct,-119.50803865293139,1.3219443379720161e-14,7.6593626617510085e-17,1,0.2502297386693626,0.60419549268549066,1,0.011281975352810565,33.858749715283395,3001.1366499616138,3.8377888704143159e-15,1.7103356603071669e-14,0,1,1.3219443379720161e-14,7.6593626617510085e-17,1,1,gradient,3,5.7775577766888729e-11,3.3475244788869622e-13,0,0.25022973861785253,0.60419549266846206,0.38940225122212629
135,1,direct,0,1.2368961695562795e-12,7.3427372954877436e-15,0,0.010839372391970414,1.1606590535590859,15.166717286729758,action_stationarity_plus_shooting_defect_v3,accepted_direct,-111.15447390911564,1.2368961695562795e-12,7.3427372954877436e-15,1,0.010839372391970414,1.1606590535590859,1,0.011286566686213402,220.96180233907566,19577.415212456206,8.9009228148443406e-14,1.6661891390086427e-13,0,1,1.2368961695562795e-12,7.3427372954877436e-15,1,1,gradient,9,1.3704496535765836e-09,8.1355670997951716e-12,0,0.010839372359275457,1.1606590535549652,15.166717332216669
136,1,direct,0,5.1585323032873816e-14,3.0158932113236413e-16,0,0.043199828134313556,1.7045800753282281,5.598622235453611,action_stationarity_plus_shooting_defect_v3,accepted_direct,-114.01844747146544,5.1585323032873816e-14,3.0158932113236413e-16,1,0.043199828134313556,1.7045800753282281,1,0.011292950293905606,52.950938086373647,4688.8489463155911,1.6214140944094419e-14,8.3991253761385485e-14,0,1,5.1585323032873816e-14,3.0158932113236413e-16,1,1,gradient,7,5.3162418528506186e-11,3.1080967940336758e-13,0,0.04319982812131995,1.7045800753269864,5.5986222371188719
137,1,direct,0,6.1320973057512396e-14,3.5304863783099315e-16,0,0.33918103933218813,2.1832367570923763,1.0074074789982668,action_stationarity_plus_shooting_defect_v3,accepted_direct,-117.49877345508337,6.1320973057512396e-14,3.5304863783099315e-16,1,0.33918103933218813,2.1832367570923763,1,0.011303698231018842,34.113699130219103,3017.9237301829771,1.9410269237402992e-14,6.6711919700392391e-14,0,1,6.1320973057512396e-14,3.5304863783099315e-16,1,1,gradient,6,2.9932561577413186e-10,1.7233337249524838e-12,1,0.33918103806529487,2.1832367569885203,1.0074074822288739
138,1,gradient,18,9.3399413828789336e-12,5.4052488746807937e-14,1,0.0011879693497101051,1.3488262728247471,160.54472105420339,action_stationarity_plus_shooting_defect_v3,cold_refined,-123.83859059402978,9.3399413828789336e-12,5.4052488746807937e-14,1,0.0011879693497101051,1.3488262728247471,1,0.011288894895133888,11928.163361177507,1056628.0820206041,8.8054599798098416e-14,6.4943085344780461e-14,3.5002027903887631e-09,1,2.1045889233147374e-06,1.2179762638206845e-08,1,1,gradient,18,9.3399413828789336e-12,5.4052488746807937e-14,1,0.0011879693497101051,1.3488262728247471,160.54472105420339
139,1,direct,0,3.4277963229513033e-09,1.9529047173403961e-11,0,0.00025788405644706913,0.14841216655591039,81.716138862661907,action_stationarity_plus_shooting_defect_v3,accepted_direct,-125.57543054810033,3.4277963229513033e-09,1.9529047173403961e-11,1,0.00025788405644706913,0.14841216655591039,1,0.011285584766944266,5124.4883590516529,454073.7998850884,4.8013410804328218e-11,5.1329963290118376e-12,0,1,3.4277963229513033e-09,1.9529047173403961e-11,1,1,gradient,22,5.2371606114496793e-09,2.9837466115129261e-11,1,0.00025788405688058694,0.14841216658284773,81.716138769206395
140,1,gradient,169,4.7335435026999312e-09,2.6954425957516337e-11,1,2.1170802387238441e-08,0.0001461117563387182,758.78352453787807,action_stationarity_plus_shooting_defect_v3,cold_refined,-121.49944885579214,4.7335435026999312e-09,2.6954425957516337e-11,1,2.1170802387238441e-08,0.0001461117563387182,1,0.01134899193142741,200855.9628926781,17698132.49549254,2.492946374479771e-11,7.7457650370042223e-12,7.1324963810218416e-11,1,1.0103752490815206e-06,5.7534244324865259e-09,1,1,gradient,169,4.7335435026999312e-09,2.6954425957516337e-11,1,2.1170802387238441e-08,0.0001461117563387182,758.78352453787807
141,1,direct,0,9.7214579653642605e-09,5.7528937260037339e-11,0,2.4870597338574036e-08,0.00016766233780293738,724.1053305995315,action_stationarity_plus_shooting_defect_v3,accepted_direct,-115.87741602273475,9.7214579653642605e-09,5.7528937260037339e-11,1,2.4870597338574036e-08,0.00016766233780293738,1,0.011352414314776715,224588.50337486321,19783325.127812739,2.460954401672e-11,6.8085905314117945e-13,0,1,9.7214579653642605e-09,5.7528937260037339e-11,1,0,max_iterations,999,8.3296669327870531e-08,4.9292697461533634e-10,1,2.4870597358944107e-08,0.00016766233786055795,724.10533027070369
142,1,direct,0,2.0566733337503586e-09,1.3161064953288076e-11,0,5.8383463814650593e-08,0.00024857442890244275,437.3801551697286,action_stationarity_plus_shooting_defect_v3,accepted_direct,-105.384817327425,2.0566733337503586e-09,1.3161064953288076e-11,1,5.8383463814650593e-08,0.00024857442890244275,1,0.011330339884236653,77620.638247135008,6850689.303250717,8.6011414080939407e-12,4.096987619180787e-13,0,1,2.0566733337503586e-09,1.3161064953288076e-11,1,1,step,15,8.9864691723369989e-07,5.7506217704579102e-09,0,5.8383457559314209e-08,0.00024857441807771274,437.38018690503435
143,1,direct,0,2.7366207564550368e-10,1.7965796481948009e-12,0,1.2687216590976287e-07,0.00038423122973990642,333.65917048656229,action_stationarity_plus_shooting_defect_v3,accepted_direct,-101.91191172704697,2.7366207564550368e-10,1.7965796481948009e-12,1,1.2687216590976287e-07,0.00038423122973990642,1,0.011309459914169991,50312.537007935352,4448712.6166738644,1.8369975135090437e-12,1.3429087385317219e-13,0,1,2.7366207564550368e-10,1.7965796481948009e-12,1,1,gradient,23,5.2442926979384876e-09,3.4428553931227399e-11,0,1.2687216591820623e-07,0.00038423122975350665,333.65917053350614
144,1,gradient,21,1.6542015879826614e-10,1.1339145173543621e-12,1,1.1954322100818711e-07,0.00034839854338498955,433.97656936427461,action_stationarity_plus_shooting_defect_v3,cold_refined,-94.498617296264953,1.6542015879826614e-10,1.1339145173543621e-12,1,1.1954322100818711e-07,0.00034839854338498955,1,0.011329220070808572,71991.058775839119,6354458.4998692749,1.3618713270988606e-11,5.9221507138274255e-12,5.9278864279924055e-12,1,3.0391156161150687e-10,2.0832390332993419e-12,1,1,gradient,21,1.6542015879826614e-10,1.1339145173543621e-12,1,1.1954322100818711e-07,0.00034839854338498955,433.97656936427461
145,1,gradient,15,3.4515994385042321e-11,2.7584495700423397e-13,0,1.3432504474647185e-06,0.0073594433971003459,863.45246353101663,action_stationarity_plus_shooting_defect_v3,cold_refined,-78.967427410897429,3.4515994385042321e-11,2.7584495700423397e-13,1,1.3432504474647185e-06,0.0073594433971003459,1,0.011343621976887368,294592.60926462599,25969889.499567114,8.4198728411016031e-14,4.5163832596532468e-14,1.2532747269016814e-12,1,1.7843882278243603e-08,1.4260475549166712e-10,1,1,gradient,15,3.4515994385042321e-11,2.7584495700423397e-13,0,1.3432504474647185e-06,0.0073594433971003459,863.45246353101663
146,1,direct,0,8.4915568735016017e-13,6.7119665203050075e-15,0,3.9866505649196187e-06,0.0046619091218589176,157.88769406491195,action_stationarity_plus_shooting_defect_v3,accepted_direct,-75.486149889610274,8.4915568735016017e-13,6.7119665203050075e-15,1,3.9866505649196187e-06,0.0046619091218589176,1,0.01130039870788288,13407.572987626814,1186469.0206261501,1.0028149506030178e-13,1.2965682652656948e-13,0,1,8.4915568735016017e-13,6.7119665203050075e-15,1,1,gradient,11,2.0880903148334398e-12,1.6504855933156858e-14,0,3.9866505649320091e-06,0.0046619091218721154,157.88769406489348
147,1,gradient,13,1.391964018435439e-11,1.1114192291898671e-13,0,2.5751718256796342e-07,0.00061230388962618676,273.02138958737152,action_stationarity_plus_shooting_defect_v3,cold_refined,-74.017073622237504,1.391964018435439e-11,1.1114192291898671e-13,1,2.5751718256796342e-07,0.00061230388962618676,1,0.011310368190602105,36885.915250217622,3261247.9654611498,9.7597450541638966e-13,3.4557714232902164e-13,2.8224976837954179e-12,1,1.3971696685972921e-08,1.1155757013498438e-10,1,1,gradient,13,1.391964018435439e-11,1.1114192291898671e-13,0,2.5751718256796342e-07,0.00061230388962618676,273.02138958737152
148,1,gradient,23,1.7093400220955394e-11,1.3773901757408184e-13,0,4.8477973173648684e-07,0.0011600243385816444,449.52991089589887,action_stationarity_plus_shooting_defect_v3,cold_refined,-76.375144883448755,1.7093400220955394e-11,1.3773901757408184e-13,1,4.8477973173648684e-07,0.0011600243385816444,1,0.011311366216812791,68773.33247661608,6080019.9691522652,7.7845497588098002e-14,3.6210958234309279e-14,1.452287281553615e-12,1,4.6386052868705006e-09,3.7377989567237574e-11,1,1,gradient,23,1.7093400220955394e-11,1.3773901757408184e-13,0,4.8477973173648684e-07,0.0011600243385816444,449.52991089589887
149,1,gradient,20,9.1171065829655002e-11,7.109399436386638e-13,1,2.4023615787188293e-08,0.00015575996737500486,651.61561373619122,action_stationarity_plus_shooting_defect_v3,cold_refined,-80.926654704522846,9.1171065829655002e-11,7.109399436386638e-13,1,2.4023615787188293e-08,0.00015575996737500486,1,0.01130618997206588,166850.80706510891,14757474.222292917,2.2527470782115879e-13,3.1903752351632434e-14,3.9397436104669045e-13,1,7.6596118654500927e-09,5.9728642836002456e-11,1,1,gradient,20,9.1171065829655002e-11,7.109399436386638e-13,1,2.4023615787188293e-08,0.00015575996737500486,651.61561373619122
150,1,direct,0,2.9904837667468175e-11,2.4381240349443032e-13,0,0.012213955849233351,0.14239919043964266,16.527704656377171,action_stationarity_plus_shooting_defect_v3,accepted_direct,-70.886227734451268,2.9904837667468175e-11,2.4381240349443032e-13,1,0.012213955849233351,0.14239919043964266,1,0.011320798664581178,174.40602654650939,15405.805872351117,2.4491960731748113e-12,7.1660074290869201e-13,0,1,2.9904837667468175e-11,2.4381240349443032e-13,1,1,gradient,8,7.4048431623772633e-11,6.0371255948414101e-13,0,0.012213955849233821,0.14239919043964383,16.52770465824014
151,1,direct,0,9.3851499528450031e-12,7.6788152488040776e-14,0,0.0035279401186354073,0.11971531255012337,12.039813675495331,action_stationarity_plus_shooting_defect_v3,accepted_direct,-67.777227010302894,9.3851499528450031e-12,7.6788152488040776e-14,1,0.0035279401186354073,0.11971531255012337,1,0.011313372522938235,93.831354892866599,8293.8447136448867,1.1710972012753381e-12,8.7185992048683537e-13,0,1,9.3851499528450031e-12,7.6788152488040776e-14,1,1,gradient,8,1.2386189942575065e-09,1.0134229573687581e-11,0,0.0035279401183584622,0.11971531254935652,12.039813723976676
152,1,gradient,13,5.8593631819782417e-10,4.4922887384943064e-12,0,1.4485587048158751e-07,0.00038854751760070139,273.69993611726341,action_stationarity_plus_shooting_defect_v3,cold_refined,-75.28213799041194,5.8593631819782417e-10,4.4922887384943064e-12,1,1.4485587048158751e-07,0.00038854751760070139,1,0.011318706605504176,33608.784816506755,2969313.1899154568,1.2119368974629295e-10,1.4329652612190798e-10,1.4351949599202927e-10,1,3.341063919348562e-08,2.5615452316808149e-10,1,1,gradient,13,5.8593631819782417e-10,4.4922887384943064e-12,0,1.4485587048158751e-07,0.00038854751760070139,273.69993611726341
153,1,direct,0,1.0986078783344889e-08,7.9223324935616189e-11,0,2.8499400336061703e-08,0.00017164094105373562,612.00915972948508,action_stationarity_plus_shooting_defect_v3,accepted_direct,-84.899289604057074,1.0986078783344889e-08,7.9223324935616189e-11,1,2.8499400336061703e-08,0.00017164094105373562,1,0.011290158659956653,162652.8983672279,14406608.734748496,3.7383036211717588e-11,8.5379861698487389e-13,0,1,1.0986078783344889e-08,7.9223324935616189e-11,1,1,step,12,2.0722819754983379e-07,1.4943736663532042e-09,0,2.8499399731222669e-08,0.00017164093894186938,612.00916421751378
154,1,gradient,11,3.5238577231165535e-14,2.5423390636484797e-16,1,0.065273994689359682,0.30025438043522734,9.3999922453314735,action_stationarity_plus_shooting_defect_v3,cold_refined,-79.42090264649211,3.5238577231165535e-14,2.5423390636484797e-16,1,0.065273994689359682,0.30025438043522734,1,0.011346676618954884,75.464831207448682,6650.8312294176912,2.0537291639771431e-14,1.2761416673340082e-13,5.8147853079842391e-14,1,4.7635552877686005e-14,3.4367371334256403e-16,1,1,gradient,11,3.5238577231165535e-14,2.5423390636484797e-16,1,0.065273994689359682,0.30025438043522734,9.3999922453314735
155,1,gradient,14,5.0622127369885562e-14,3.6914414227771252e-16,1,0.15771934789661923,0.50735394084536134,2.2702623840234439,action_stationarity_plus_shooting_defect_v3,cold_refined,-76.560908711942858,5.0622127369885562e-14,3.6914414227771252e-16,1,0.15771934789661923,0.50735394084536134,1,0.011315843328685776,35.720037403569698,3156.6394448939609,2.6004963783102551e-14,1.0160966046612842e-13,1.4255837339848311e-13,1,5.8523983523286926e-14,4.2676566203004994e-16,1,1,gradient,14,5.0622127369885562e-14,3.6914414227771252e-16,1,0.15771934789661923,0.50735394084536134,2.2702623840234439
156,1,direct,0,6.5280090749585942e-12,4.8200908669101129e-14,0,0.007968732039560944,1.2863798781647058,26.403047005334059,action_stationarity_plus_shooting_defect_v3,accepted_direct,-74.291686875055191,6.5280090749585942e-12,4.8200908669101129e-14,1,0.007968732039560944,1.2863798781647058,1,0.011347754560005488,479.90961268029099,42291.151975713765,3.1484120823932902e-13,1.513156026305782e-13,0,1,6.5280090749585942e-12,4.8200908669101129e-14,1,1,gradient,13,1.1642870049276072e-11,8.596754530322525e-14,1,0.0079687320396240047,1.2863798781647131,26.4030470053961
157,1,gradient,17,1.109478141092345e-11,8.2705382412032697e-14,1,0.0017174499251468855,0.85021909427290931,70.657911775710375,action_stationarity_plus_shooting_defect_v3,cold_refined,-76.851247735031507,1.109478141092345e-11,8.2705382412032697e-14,1,0.0017174499251468855,0.85021909427290931,1,0.011348026521911102,2487.5971381105478,219209.66903870224,2.2657682336010531e-13,8.4136517617335077e-14,1.4885907912685994e-12,1,4.1408607765425803e-10,3.0867798233659425e-12,1,1,gradient,17,1.109478141092345e-11,8.2705382412032697e-14,1,0.0017174499251468855,0.85021909427290931,70.657911775710375
158,1,gradient,15,2.8923839858420571e-10,2.1497320302588528e-12,1,0.00040285169916741415,0.19586175458014721,68.716538052989094,action_stationarity_plus_shooting_defect_v3,cold_refined,-77.084059897596234,2.8923839858420571e-10,2.1497320302588528e-12,1,0.00040285169916741415,0.19586175458014721,1,0.011328048494395835,3427.9635389096088,302608.48023430305,5.0188027561637335e-12,1.2906688965436013e-12,3.9801507951851951e-12,1,4.1113851189214558e-10,3.055740981189922e-12,1,1,gradient,15,2.8923839858420571e-10,2.1497320302588528e-12,1,0.00040285169916741415,0.19586175458014721,68.716538052989094
159,1,gradient,25,2.3581387964220523e-11,1.7323998793782959e-13,1,7.6230795889031395e-08,0.00029137891247665859,586.38874012741053,action_stationarity_plus_shooting_defect_v3,cold_refined,-79.136141219076677,2.3581387964220523e-11,1.7323998793782959e-13,1,7.6230795889031395e-08,0.00029137891247665859,1,0.011337412464359655,113654.92933267668,10024767.969760548,8.7780266698184836e-14,9.7263973946052565e-14,3.7442654858007606e-12,1,2.0004816501327058e-08,1.4696480862986974e-10,1,1,gradient,25,2.3581387964220523e-11,1.7323998793782959e-13,1,7.6230795889031395e-08,0.00029137891247665859,586.38874012741053
160,1,direct,0,1.1396023254808215e-09,8.6552960522168015e-12,0,9.1329429247718774e-08,0.00031499837548412679,464.81216468559887,action_stationarity_plus_shooting_defect_v3,accepted_direct,-74.677346662524783,1.1396023254808215e-09,8.6552960522168015e-12,1,9.1329429247718774e-08,0.00031499837548412679,1,0.01135199181668526,83185.256487893319,7327811.5269275373,4.1991607342178245e-12,1.6393161467170725e-13,0,1,1.1396023254808215e-09,8.6552960522168015e-12,1,1,step,17,2.5910667968147312e-07,1.9679189587507214e-09,1,9.1329427183706409e-08,0.00031499837080153914,464.81216903485443
161,1,direct,0,2.7845939005590191e-10,2.1709294453821309e-12,0,1.5226350118821774e-07,0.00042836450146838123,312.45814389017841,action_stationarity_plus_shooting_defect_v3,accepted_direct,-75.696680380904198,2.7845939005590191e-10,2.1709294453821309e-12,1,1.5226350118821774e-07,0.00042836450146838123,1,0.011352971223060273,38401.954928703104,3382546.6632647365,1.604880329191088e-12,9.4309288451279903e-14,0,1,2.7845939005590191e-10,2.1709294453821309e-12,1,1,gradient,13,8.1305056636899015e-10,6.3387175227263096e-12,0,1.5226350117133069e-07,0.00042836450144717597,312.4581439096541
162,1,direct,0,3.5284359283993786e-10,2.9055938560424531e-12,0,1.2801697803280545e-07,0.00039267590257943685,336.50697867972411,action_stationarity_plus_shooting_defect_v3,accepted_direct,-70.113795448048805,3.5284359283993786e-10,2.9055938560424531e-12,1,1.2801697803280545e-07,0.00039267590257943685,1,0.011353922579105542,46232.400364038505,4071931.9725782978,1.8974454694056709e-12,1.0092041639523433e-13,0,1,3.5284359283993786e-10,2.9055938560424531e-12,1,1,gradient,17,2.3660054137198868e-09,1.9483564199502783e-11,0,1.2801697805663318e-07,0.0003926759026279536,336.50697866529077
163,1,gradient,13,2.5204095731626701e-11,2.3035044700613759e-13,0,2.6725332472279137e-08,0.00017093186671447713,666.41043950998801,action_stationarity_plus_shooting_defect_v3,cold_refined,-60.769849083258904,2.5204095731626701e-11,2.3035044700613759e-13,1,2.6725332472279137e-08,0.00017093186671447713,1,0.011303904376131879,175106.33015340267,15490783.036270065,2.8316886066024608e-12,1.3334705765212244e-12,1.1404749202835253e-12,1,3.7248920222444051e-09,3.4043298022270194e-11,1,1,gradient,13,2.5204095731626701e-11,2.3035044700613759e-13,0,2.6725332472279137e-08,0.00017093186671447713,666.41043950998801
