0.020676557402221928,-0.89902307513430824,0.72527418904943641,-0.10724142747912349,-0.039676258202161023,0.99265780314988139,0.039440545292387511,-0.56161872193343554,-0.11987405387935324,0.1201511834654736,0.90635159381948371,-0.50914097727985375,0.19319815833593385,-0.64420165347085889,0.0021005507314592001,0.024784894944842196,1.6787275041854122,0.040641079577901355,-0.0038803536440708826,0.045737186011711201,-0.075796882659034143,0.036085299792880304,0.24134021378126946,0.28750905184328285,-0.4135003658043534,-0.40117733504838571,0.59822254649674866,-0.019603991376059091,0.15236049643664842,0.4378285495191423,-0.19612058012703038,0.18540857787799236,-0.0027568077130833589,-0.42792361346756591,-0.33673596853970877,-0.12361790197641331
0.002579183581159163,-0.89664245920055752,0.71382885436830767,-0.11822313772507259,-0.040619766967709248,0.99140050243477362,0.03870875882787219,-0.50027950680260203,-0.16235680006074807,0.086242035724631919,0.86088885582329966,-0.53230182404426474,0.21922495442017181,-0.7343658176526251,-0.0025030465686258427,0.0046468306661167722,1.6907751359923737,-0.01017705506049749,-0.024085274083625968,0.0072282514328653735,-0.043064612113337661,0.044456323509106069,0.16202468412545232,0.29298306660634843,-0.43656015078208599,-0.3980422904203158,0.59871023586299954,-0.012719600156089812,0.17940475477876486,0.49312007475196779,-0.17974978981354869,0.13546799962713515,-0.029535471037863002,-0.44577126903653802,-0.334620771077285,-0.16091900304399387
-0.0187672091796608,-0.90365758982221045,0.71021926574020111,-0.10506906783902009,-0.052505097214673051,0.9926634317538483,0.028688273014910632,-0.40674394904601985,-0.12749516673472455,0.073171983461948573,0.83220586087836446,-0.56626115484717832,0.19069024853264185,-0.83018915756173184,-0.022776057581036759,0.0029940373425910078,1.6534703497344789,-0.025005599261103285,-0.023430083711407437,-0.011442272225303739,-0.044900655912207599,0.052803148390904275,0.13083863688452049,0.28370186763773758,-0.44681055150864218,-0.41920382845940685,0.55570734867894689,-0.034336575277161711,0.19099310449221835,0.57075854220572164,-0.16791753911554302,0.10297700411659215,-0.074178608211967492,-0.4460629015514504,-0.32465346321254968,-0.15551553592901277
-0.058433416302451642,-0.89741573375073536,0.73791127995408834,-0.080648191358661928,-0.054655538922866148,0.99412963105825913,0.047062914779991534,-0.33110136878771695,-0.12498815293520267,0.078663460714784889,0.74917481655259777,-0.49325409977549095,0.12890499354162116,-0.86511827803152719,0.010107131684801228,-0.025489941121863605,1.5893934344739169,-0.051125219159622905,-0.022206562185386042,-0.043536262618342543,-0.042524427906183965,0.036645417182243747,0.11643631402516302,0.29945688817165367,-0.46267026148458951,-0.4469011278173321,0.53163446390767166,-0.050392986391422999,0.19041309565613546,0.65597701330594105,-0.16395119280355902,0.082424422485355447,-0.09922518355441079,-0.45678935003876769,-0.35010394629841657,-0.17043622085697135
-0.11127353105473449,-0.88482534732627482,0.73404786287793766,-0.081892868242753367,-0.076561395890295356,0.99334893304872818,0.026264196185172103,-0.23007831958911701,-0.11035078145023858,0.12542244629919613,0.70947604492013272,-0.4321118055552669,0.1106068287946675,-0.90300904638677992,0.018239519078708709,-0.043908953162852239,1.4915945855776744,-0.055312419953650507,0.0095511056706268291,-0.061081003312900915,-0.00098020189638212303,0.041566070100494477,0.054675549569374086,0.29909865648183515,-0.50348514007452227,-0.4578047460676144,0.51020711240479466,-0.067876205115887586,0.21800582193906223,0.72952445209254824,-0.15568370046361696,0.093739228644811573,-0.1374967114229855,-0.43672510202406439,-0.35248593874959133,-0.1915650487103169
-0.13761606025087161,-0.90966246722436195,0.73405752545648773,-0.10165424595389719,-0.058116640420369424,0.99289815433869411,0.021026780461973961,-0.1491450168665856,-0.08558658901931343,0.15814563220207914,0.67631078774521269,-0.39849663094384341,0.092431633552193401,-0.92358011789495853,0.017225252862095551,-0.076445733611232775,1.3706273436637901,-0.048502227470702292,0.011033831128121572,-0.068064308873615753,0.002424844422142412,0.044438037543715662,0.066907260382602418,0.33609804647804375,-0.53178149664996166,-0.4807427558738695,0.46556296491457255,-0.073284353835773475,0.21731424633011848,0.76795153936789484,-0.15974435328942174,0.085241054793160881,-0.20200640367533501,-0.43793458240967864,-0.36639615160768996,-0.21842951327144847
-0.16990243215614456,-0.89423925791033188,0.76551273793859842,-0.081324451579162516,-0.051964759769953767,0.99458691106261321,0.038508098632998644,-0.10342541617604463,-0.097887190051563058,0.17928943267999387,0.66631336563113197,-0.35638270174107911,0.074499514635958178,-0.94918507407884689,0.041227510102675849,-0.10525408415874819,1.2137242186935719,-0.024484429273706528,0.029377505270767962,-0.083226737447068058,-0.0085770469413405624,0.04754706803774883,0.058895995439015185,0.35144357137297372,-0.55130477478260365,-0.49356071320370692,0.45644172042454828,-0.06903967488800275,0.23939512243377042,0.83418571524006313,-0.13765489891935487,0.082806405704788907,-0.22534751824847987,-0.43538811002269673,-0.3754926215531324,-0.20534199672150882
-0.18520391951906684,-0.90613414081690791,0.74422203152864463,-0.085395617033225235,-0.021351648913918699,0.99598478672947821,0.01630951512483041,-0.053272074555435478,-0.11784161470423221,0.20394233681223289,0.66518623752131167,-0.26562970219474674,0.040013741742115271,-0.90513859694179288,0.052051423666597998,-0.10971236540446912,1.0476238451553044,-0.0074251419806704759,0.065835276692298758,-0.09930508622575776,-0.023219223701509948,0.052279579656532058,0.05807436878072688,0.35618483425427216,-0.56613517182325968,-0.50081977248315113,0.4518582266299993,-0.077668453948957078,0.22694435696461646,0.85998090725678145,-0.15536540752514152,0.086447315013024911,-0.23163462440827226,-0.45105540667432092,-0.38478449238465318,-0.2201768013455502
-0.24929798474370374,-0.88788309965125367,0.75314129387551598,-0.079668784002395257,-0.055613761727118738,0.99434825426532347,0.04279653726216965,-0.043477367250591571,-0.11611322926613857,0.22172754251169086,0.65640925819370932,-0.051664250999986748,0.0017197098944429787,-0.8962876866308972,0.071500041516154578,-0.11118571938033127,0.8942182338025797,0.031922662433857357,0.056288666842724135,-0.10779948269873259,-0.0093851972522865229,0.046622775332099131,0.044795324879769283,0.39793275422231028,-0.57155141538585263,-0.51946060032726404,0.44185421708706224,-0.078458118795608878,0.23370383995897318,0.89223138701478744,-0.12678238906516609,0.064133442676424179,-0.24668024644198291,-0.44262827610736755,-0.38776425876372167,-0.23863183794031884
-0.28409240839412259,-0.9017482655455481,0.75293599397005506,-0.082359467212427387,-0.027967360353309215,0.99607848144997213,0.016198879827611961,-0.02604805210482157,-0.13248147909239677,0.20477223119647014,0.68718348098123527,0.13665813877086588,-0.050387362189769414,-0.87748609609173611,0.06730463864423919,-0.11693054263572909,0.7345181775248808,0.040302907764478528,0.11335714273774336,-0.12937303180066173,0.0060387311001909669,0.015230658616532805,0.058798479046576889,0.41546654110128622,-0.58702548937525478,-0.53606806753173808,0.45527267862969401,-0.062299413613727588,0.24050503283627306,0.92691728580245469,-0.13886117770906981,0.094358910088927217,-0.27734737958091649,-0.45006117888655889,-0.41606789357060986,-0.22586615206969851
-0.29826584828744296,-0.88623634140678742,0.76898672840177074,-0.10103019694019148,-0.036666435806977732,0.99371028821204721,0.031437794021986078,-0.026882892513042572,-0.12869547449719218,0.23687247601705497,0.73437111834704738,0.23000887508489043,-0.066107426547167503,-0.84307146974233649,0.063685199693073083,-0.16668842363020211,0.64357706087009148,0.065041067534301042,0.1320556219089615,-0.12802633794918353,0.015658834618069599,0.026586132799752173,0.067467114833114419,0.42302858136632793,-0.59598691406052751,-0.55636182996366224,0.43878982930204258,-0.058340506882122202,0.23572112753240651,0.96485660592361167,-0.15193515322988732,0.079315905491769617,-0.27252021727722758,-0.47175592776778363,-0.44037324486238744,-0.21259962662273252
