knot,newton_converged,newton_termination,newton_iterations,newton_grad_norm,newton_relative_grad_norm,feasible_init_used,min_cone_margin,min_alpha,force_norm,certification_mode,selected_seed_mode,selected_objective,selected_grad_norm,selected_relative_grad_norm,selected_stationarity_passed,selected_min_cone_margin,selected_min_alpha,hessian_llt_success,hessian_eig_min,hessian_eig_max,hessian_condition,newton_decrement,newton_step_norm,action_velocity_mismatch,accepted_node_feasible,accepted_node_grad_norm,accepted_node_relative_grad_norm,accepted_node_stationarity_passed,cold_restart_converged,cold_restart_termination,cold_restart_iterations,cold_restart_grad_norm,cold_restart_relative_grad_norm,cold_restart_feasible_init_used,cold_restart_min_cone_margin,cold_restart_min_alpha,cold_restart_force_norm
88,1,gradient,6,2.8962933018489852e-10,2.3827963529159197e-12,0,0.021818575972378892,0.25771507563017565,1.6082599552263204,action_stationarity_plus_shooting_defect_v3,cold_refined,-60.139586706426499,2.8962933018489852e-10,2.3827963529159197e-12,1,0.021818575972378892,0.25771507563017565,1,0.011290360935391456,34.806761693649868,3082.8741342132353,1.4322806435360955e-10,3.2351931542573542e-10,1.3103290692387785e-09,1,7.8693863370142528e-09,6.4741872145204508e-11,1,1,gradient,6,2.8962933018489852e-10,2.3827963529159197e-12,0,0.021818575972378892,0.25771507563017565,1.6082599552263204
89,1,direct,0,3.0410138778430036e-15,2.4761757704987348e-17,0,0.0026457059608310865,0.19383336668830864,10.199510312695594,action_stationarity_plus_shooting_defect_v3,accepted_direct,-59.846627939724044,3.0410138778430036e-15,2.4761757704987348e-17,1,0.0026457059608310865,0.19383336668830864,1,0.011289828800292598,96.117286954373,8513.6177575945112,7.1165017642203767e-15,4.9715433739228046e-14,0,1,3.0410138778430036e-15,2.4761757704987348e-17,1,1,gradient,11,7.2650289193305966e-13,5.9156219947207228e-15,0,0.0026457059608241962,0.19383336668830248,10.199510312722195
90,1,gradient,7,1.0629231014489225e-09,8.5573861821685604e-12,0,0.027962523907127612,0.64850748808673586,3.3174420389468988,action_stationarity_plus_shooting_defect_v3,cold_refined,-59.976835792644515,1.0629231014489225e-09,8.5573861821685604e-12,1,0.027962523907127612,0.64850748808673586,1,0.011289483391046599,39.093831953511526,3462.8539322282759,3.2936711163005682e-10,5.334079354128985e-10,1.2282307816078898e-09,1,6.89096749511292e-09,5.5477832727743416e-11,1,1,gradient,7,1.0629231014489225e-09,8.5573861821685604e-12,0,0.027962523907127612,0.64850748808673586,3.3174420389468988
91,1,direct,0,3.0614218791418859e-14,2.4209082293782811e-16,0,0.58063835515029172,1.2494379646139393,0.41795897719835912,action_stationarity_plus_shooting_defect_v3,accepted_direct,-62.640132275075288,3.0614218791418859e-14,2.4209082293782811e-16,1,0.58063835515029172,1.2494379646139393,1,0.011289707651403968,33.928360536770064,3005.2470430933427,8.0582108355155856e-15,2.6377443970107454e-14,0,1,3.0614218791418859e-14,2.4209082293782811e-16,1,1,gradient,3,4.8553238801788549e-10,3.8394883168113014e-12,1,0.58063835388440288,1.249437964450097,0.41795897788744441
92,1,direct,0,2.4371363121009659e-14,1.8428220439891536e-16,0,0.073691367131965224,0.98567512350480579,1.8803710109771823,action_stationarity_plus_shooting_defect_v3,accepted_direct,-69.433150394916666,2.4371363121009659e-14,1.8428220439891536e-16,1,0.073691367131965224,0.98567512350480579,1,0.011289557939214732,35.113263281009601,3110.2425329730822,1.7008025036582115e-14,1.0592247191189208e-13,0,1,2.4371363121009659e-14,1.8428220439891536e-16,1,1,gradient,11,2.4066942305820702e-09,1.8198034960980448e-11,1,0.073691364867300546,0.98567512318265949,1.8803710677745373
93,1,gradient,53,1.8488771456134128e-12,1.3766325938551348e-14,1,2.7417481080089141e-07,0.00053577026998241628,215.66801363373057,action_stationarity_plus_shooting_defect_v3,cold_refined,-74.690369996882325,1.8488771456134128e-12,1.3766325938551348e-14,1,2.7417481080089141e-07,0.00053577026998241628,1,0.011285621413174175,17612.814278841408,1560641.9561692225,1.5560946286685769e-14,4.8788240869977043e-14,3.4379860444140795e-14,1,5.9150287983405353e-12,4.404198221989358e-14,1,1,gradient,53,1.8488771456134128e-12,1.3766325938551348e-14,1,2.7417481080089141e-07,0.00053577026998241628,215.66801363373057
94,1,direct,0,4.2174991142598138e-11,3.2098890557778085e-13,0,3.7882959836048511e-08,0.00019709989369330605,630.55692024503594,action_stationarity_plus_shooting_defect_v3,accepted_direct,-64.760582591272154,4.2174991142598138e-11,3.2098890557778085e-13,1,3.7882959836048511e-08,0.00019709989369330605,1,0.011283011282817071,151360.48473789889,13414901.478331959,1.6923747359852304e-13,1.0236136148376056e-13,0,1,4.2174991142598138e-11,3.2098890557778085e-13,1,1,step,14,1.0849815319768207e-08,8.2576670459470943e-11,1,3.7882959835864433e-08,0.00019709989369275094,630.55692046838374
95,1,step,13,2.4679052929705863e-08,1.8757960818647894e-10,0,2.0164327366737976e-07,0.00045607671256583937,267.58987148331227,action_stationarity_plus_shooting_defect_v3,cold_refined,-69.92009561482061,2.4679052929705863e-08,1.8757960818647894e-10,1,2.0164327366737976e-07,0.00045607671256583937,1,0.011281274636271902,30498.176664085004,2703433.5788640697,1.7269945780686438e-10,1.023625678036677e-11,5.6003089969026993e-10,1,1.1101626227827619e-06,8.4380818986871077e-09,1,1,step,13,2.4679052929705863e-08,1.8757960818647894e-10,0,2.0164327366737976e-07,0.00045607671256583937,267.58987148331227
96,1,direct,0,3.52080885326005e-12,2.618431820159888e-14,0,8.8039324584108821e-08,0.00029905725124887428,418.86083191042195,action_stationarity_plus_shooting_defect_v3,accepted_direct,-73.799217509524311,3.52080885326005e-12,2.618431820159888e-14,1,8.8039324584108821e-08,0.00029905725124887428,1,0.011279522033536628,72186.951814609536,6399823.6450073887,2.5498794673900854e-14,3.7822419094064592e-14,0,1,3.52080885326005e-12,2.618431820159888e-14,1,1,gradient,12,4.91328038379968e-09,3.6540153795614846e-11,0,8.8039324584251149e-08,0.00029905725124976246,418.86083200315744
97,1,direct,0,3.1253837002992886e-12,2.7806215005575322e-14,0,6.9441000607410112e-08,0.00027421149864495509,442.40112541184334,action_stationarity_plus_shooting_defect_v3,accepted_direct,-53.738189884229648,3.1253837002992886e-12,2.7806215005575322e-14,1,6.9441000607410112e-08,0.00027421149864495509,1,0.011277986895673596,81745.014163718937,7248191.9796411134,1.7018145578011404e-14,8.4064313212118535e-14,0,1,3.1253837002992886e-12,2.7806215005575322e-14,1,1,step,15,2.7014551128565215e-08,2.4034566280231607e-10,0,6.9441000365385244e-08,0.00027421149827379365,442.40112635409963
98,1,direct,0,2.0238066980414481e-12,1.7854358912470542e-14,0,1.1584890804979575e-07,0.00034083932893363977,359.63216840326339,action_stationarity_plus_shooting_defect_v3,accepted_direct,-57.172003895336879,2.0238066980414481e-12,1.7854358912470542e-14,1,1.1584890804979575e-07,0.00034083932893363977,1,0.011277058633867304,51111.968209554587,4532384.7174169105,1.2854524141827054e-14,4.605693736038002e-14,0,1,2.0238066980414481e-12,1.7854358912470542e-14,1,1,gradient,10,6.0822422620981532e-12,5.3658551701202597e-14,0,1.1584890804959353e-07,0.00034083932893333446,359.63216840347798
99,1,gradient,10,1.6415483197420731e-11,1.3871058942465896e-13,0,9.8816517121712413e-08,0.0003156336557902234,409.07914646599642,action_stationarity_plus_shooting_defect_v3,cold_refined,-64.44296944310517,1.6415483197420731e-11,1.3871058942465896e-13,1,9.8816517121712413e-08,0.0003156336557902234,1,0.01127655275953344,64374.632943150566,5708715.6257684221,6.601670721799396e-14,4.3259934988204241e-14,9.4646765967761991e-11,1,1.0716591367941438e-06,9.0555038032799374e-09,1,1,gradient,10,1.6415483197420731e-11,1.3871058942465896e-13,0,9.8816517121712413e-08,0.0003156336557902234,409.07914646599642
100,1,direct,0,3.844935510355917e-11,3.5602414483683116e-13,0,2.6846219916052872e-08,0.00016665310230866426,677.99437816613874,action_stationarity_plus_shooting_defect_v3,accepted_direct,-59.584936805381631,3.844935510355917e-11,3.5602414483683116e-13,1,2.6846219916052872e-08,0.00016665310230866426,1,0.011275919987059256,178817.57105712697,15858357.567484153,1.0623021515628319e-13,3.7998425143372032e-14,0,1,3.844935510355917e-11,3.5602414483683116e-13,1,1,gradient,15,2.4343062372554952e-09,2.2540606833471384e-11,0,2.6846219916087968e-08,0.00016665310230883079,677.99437819556317
101,1,direct,0,1.9251132953807663e-13,1.6997223103715854e-15,0,7.2040632188241245e-06,0.0047137691417961369,84.763366157809941,action_stationarity_plus_shooting_defect_v3,accepted_direct,-61.210424916368105,1.9251132953807663e-13,1.6997223103715854e-15,1,7.2040632188241245e-06,0.0047137691417961369,1,0.011276073143576634,4316.1620508999167,382771.73231699009,7.84500474875598e-15,4.5899305245608319e-14,0,1,1.9251132953807663e-13,1.6997223103715854e-15,1,1,gradient,9,2.8015095975143748e-13,2.4735107159880034e-15,1,7.2040632188256339e-06,0.0047137691417961924,84.763366157791651
102,1,direct,0,3.989999447064934e-12,3.4886406715396965e-14,0,2.6335239580812152e-07,0.00051999024817665773,200.12052566637036,action_stationarity_plus_shooting_defect_v3,accepted_direct,-62.267961725522206,3.989999447064934e-12,3.4886406715396965e-14,1,2.6335239580812152e-07,0.00051999024817665773,1,0.011291089581853002,17204.555313096338,1523728.528444893,3.2202401662296366e-14,2.4054037661743191e-14,0,1,3.989999447064934e-12,3.4886406715396965e-14,1,1,gradient,14,1.2649200165338276e-10,1.1059779517438911e-12,0,2.6335239580803194e-07,0.00051999024817657447,200.12052566646568
103,1,gradient,16,5.2486834733267532e-12,4.5872652334881911e-14,1,7.1330595781719076e-08,0.00026765496668916533,376.81967086631636,action_stationarity_plus_shooting_defect_v3,cold_refined,-61.652129626562818,5.2486834733267532e-12,4.5872652334881911e-14,1,7.1330595781719076e-08,0.00026765496668916533,1,0.01129438186746699,58761.948492513402,5202759.1400796194,2.6526702121696145e-14,5.4531802928316657e-14,3.4972149184292637e-14,1,9.0665185408478823e-12,7.9239918929320405e-14,1,1,gradient,16,5.2486834733267532e-12,4.5872652334881911e-14,1,7.1330595781719076e-08,0.00026765496668916533,376.81967086631636
104,1,gradient,17,4.3199680845771262e-09,3.3646176418925923e-11,1,1.3900084637199304e-08,0.00011886726469174935,862.07574285129635,action_stationarity_plus_shooting_defect_v3,cold_refined,-78.770258961538644,4.3199680845771262e-09,3.3646176418925923e-11,1,1.3900084637199304e-08,0.00011886726469174935,1,0.011287426642102198,316168.555588644,28010685.30619128,1.9635813942803653e-09,3.543021031188811e-09,2.9248659072667746e-09,1,1.1611358042837965e-05,9.0435344318081352e-08,1,1,gradient,17,4.3199680845771262e-09,3.3646176418925923e-11,1,1.3900084637199304e-08,0.00011886726469174935,862.07574285129635
105,1,direct,0,1.1202112412114763e-13,8.9513248197654361e-16,0,0.0238045764141539,0.51042703000672873,27.219784439823933,action_stationarity_plus_shooting_defect_v3,accepted_direct,-67.98971388889791,1.1202112412114763e-13,8.9513248197654361e-16,1,0.0238045764141539,0.51042703000672873,1,0.011290042167153668,439.46643780391202,38925.13697446233,2.2544080621913866e-14,1.6189310807216596e-13,0,1,1.1202112412114763e-13,8.9513248197654361e-16,1,1,gradient,9,7.8631111228741199e-10,6.2832133052545066e-12,1,0.023804576385167309,0.51042703000673195,27.219784472950725
106,1,gradient,1,4.0945897029666325e-14,3.3077652232296084e-16,0,0.058029381728083251,0.93787839841213683,10.932017257331466,action_stationarity_plus_shooting_defect_v3,accepted_refined,-65.308248270367372,4.0945897029666325e-14,3.3077652232296084e-16,1,0.058029381728083251,0.93787839841213683,1,0.011288217015450052,92.31542045529892,8178.0338142815526,7.9662357417343665e-15,4.1498174858692621e-14,9.617450987961048e-10,1,1.2210609394329651e-08,9.8641944708518897e-11,1,1,gradient,9,4.4149489361851825e-10,3.5665635906978731e-12,0,0.05802938162970861,0.93787839841215126,10.932017275773044
107,1,gradient,6,4.9806907885021724e-14,3.949729835023625e-16,0,0.38849311740083081,1.0801939693544584,1.7941329163888493,action_stationarity_plus_shooting_defect_v3,cold_refined,-66.359436962840022,4.9806907885021724e-14,3.949729835023625e-16,1,0.38849311740083081,1.0801939693544584,1,0.01128624848540684,34.987297632732144,3099.9935610110697,3.2439764562563908e-14,1.0532071556110289e-13,6.3385259328020508e-10,1,5.4671194727142997e-09,4.3354718874372747e-11,1,1,gradient,6,4.9806907885021724e-14,3.949729835023625e-16,0,0.38849311740083081,1.0801939693544584,1.7941329163888493
108,1,gradient,3,5.8277665262756196e-10,4.5965869164206642e-12,0,0.26699430279331737,0.70093102146477726,0.40794266994576461,action_stationarity_plus_shooting_defect_v3,cold_refined,-65.940666620768539,5.8277665262756196e-10,4.5965869164206642e-12,1,0.26699430279331737,0.70093102146477726,1,0.011285967937484834,33.943420287995394,3007.5772389231111,5.8612881616393475e-10,4.5016239464280054e-09,4.509556971657097e-09,1,6.167650378489358e-09,4.8646665761744566e-11,1,1,gradient,3,5.8277665262756196e-10,4.5965869164206642e-12,0,0.26699430279331737,0.70093102146477726,0.40794266994576461
109,1,gradient,3,1.8407057204473416e-14,1.4289813290725551e-16,0,0.8195994663467181,0.92457906765023168,0.20436926884949166,action_stationarity_plus_shooting_defect_v3,cold_refined,-65.794382139723027,1.8407057204473416e-14,1.4289813290725551e-16,1,0.8195994663467181,0.92457906765023168,1,0.01128662115807768,33.92083482015132,3005.4020902327038,1.4970340129752738e-14,1.1106538348828812e-13,2.4845868650882552e-09,1,8.0348165084425179e-09,6.2376091112570332e-11,1,1,gradient,3,1.8407057204473416e-14,1.4289813290725551e-16,0,0.8195994663467181,0.92457906765023168,0.20436926884949166
110,1,gradient,3,6.0838337587001186e-13,4.6628308583552234e-15,0,0.96262970864999553,1.373324074600637,0.28721590008739811,action_stationarity_plus_shooting_defect_v3,cold_refined,-66.005607247942478,6.0838337587001186e-13,4.6628308583552234e-15,1,0.96262970864999553,1.373324074600637,1,0.011287488569829614,33.926852596618858,3005.7042704169035,4.0122996228295786e-13,2.0329823325145463e-12,2.2034465463016672e-09,1,8.6295087835734544e-09,6.6139117940013403e-11,1,1,gradient,3,6.0838337587001186e-13,4.6628308583552234e-15,0,0.96262970864999553,1.373324074600637,0.28721590008739811
111,1,gradient,3,1.1820328628836485e-13,8.9251667373804123e-16,1,1.7640133645927032,1.7466994690722748,0.28568533999407947,action_stationarity_plus_shooting_defect_v3,cold_refined,-67.562216495744977,1.1820328628836485e-13,8.9251667373804123e-16,1,1.7640133645927032,1.7466994690722748,1,0.011289115484969709,33.919704945094935,3004.6379621375577,1.2923969301463741e-13,7.1741964044898923e-13,3.8403959396398578e-09,1,6.1342868815028247e-09,4.6318114286542051e-11,1,1,gradient,3,1.1820328628836485e-13,8.9251667373804123e-16,1,1.7640133645927032,1.7466994690722748,0.28568533999407947
112,1,direct,0,4.7912631015145594e-14,3.5609513158684341e-16,0,0.013966644334234335,1.3582178989016167,13.7496351323504,action_stationarity_plus_shooting_defect_v3,accepted_direct,-70.264206300035767,4.7912631015145594e-14,3.5609513158684341e-16,1,0.013966644334234335,1.3582178989016167,1,0.011289678415849463,129.70002449477323,11488.371919672105,1.1857303602801315e-14,5.3401501601885648e-14,0,1,4.7912631015145594e-14,3.5609513158684341e-16,1,0,max_iterations,999,2.5608728764822484e-08,1.9032859281675666e-10,1,0.013966643232462328,1.3582178987958731,13.749636214577063
113,1,direct,0,2.061811979360321e-13,1.5013826902005711e-15,0,0.0016164978942629638,0.33218508674571567,29.27775990620335,action_stationarity_plus_shooting_defect_v3,accepted_direct,-73.979416693376734,2.061811979360321e-13,1.5013826902005711e-15,1,0.0016164978942629638,0.33218508674571567,1,0.011287188167779433,505.53013973505256,44787.960670146887,2.7529996233785415e-14,1.7635272806837262e-13,0,1,2.061811979360321e-13,1.5013826902005711e-15,1,1,gradient,20,3.6116590314444356e-13,2.6299596699402054e-15,1,0.0016164978942631025,0.33218508674572167,29.277759906201933
114,1,gradient,25,1.0106034272527249e-11,7.4277754013141956e-14,1,2.899271812238329e-07,0.00087739517807872147,497.7459121105,action_stationarity_plus_shooting_defect_v3,cold_refined,-72.734189936235737,1.0106034272527249e-11,7.4277754013141956e-14,1,2.899271812238329e-07,0.00087739517807872147,1,0.011285910437852193,95945.029416195219,8501310.5450847782,8.6570840824043727e-14,1.431810820755914e-13,8.7330356108864551e-14,1,1.0105428581920459e-10,7.4273302282949295e-13,1,1,gradient,25,1.0106034272527249e-11,7.4277754013141956e-14,1,2.899271812238329e-07,0.00087739517807872147,497.7459121105
115,1,gradient,28,9.8217752256713357e-12,7.4929400775438049e-14,1,7.3450497275884364e-08,0.00027319899105265888,428.02668673162538,action_stationarity_plus_shooting_defect_v3,cold_refined,-68.269831931293581,9.8217752256713357e-12,7.4929400775438049e-14,1,7.3450497275884364e-08,0.00027319899105265888,1,0.01129632973222887,69785.53655955744,6177717.7378645893,5.4033091270522994e-14,6.516872063966395e-14,3.5802617261669343e-10,1,2.4836895246268037e-06,1.8947834125257696e-08,1,1,gradient,28,9.8217752256713357e-12,7.4929400775438049e-14,1,7.3450497275884364e-08,0.00027319899105265888,428.02668673162538
116,1,gradient,15,2.4378030523859189e-11,2.061327654823039e-13,1,2.3254007376391736e-08,0.00015329428691017444,663.03850551258563,action_stationarity_plus_shooting_defect_v3,cold_refined,-59.874912721615829,2.4378030523859189e-11,2.061327654823039e-13,1,2.3254007376391736e-08,0.00015329428691017444,1,0.01129906505847802,176624.98144252255,15631822.679877009,1.5404535873706718e-13,8.0750459326235493e-14,2.2899067907079737e-10,1,3.8961462079403458e-06,3.294455603273323e-08,1,1,gradient,15,2.4378030523859189e-11,2.061327654823039e-13,1,2.3254007376391736e-08,0.00015329428691017444,663.03850551258563
117,1,gradient,12,1.4708409132212642e-11,1.3162989159601116e-13,0,6.5832744997766446e-08,0.00025985130502553799,399.62978730732544,action_stationarity_plus_shooting_defect_v3,cold_refined,-55.897250054545438,1.4708409132212642e-11,1.3162989159601116e-13,1,6.5832744997766446e-08,0.00025985130502553799,1,0.011295391173804094,65797.875982920465,5825196.7524167532,5.9275052394288415e-14,1.0374895202016663e-14,4.6614568214290472e-10,1,4.7195473474521345e-06,4.223662125020416e-08,1,1,gradient,12,1.4708409132212642e-11,1.3162989159601116e-13,0,6.5832744997766446e-08,0.00025985130502553799,399.62978730732544
118,1,direct,0,4.7363064195709637e-11,4.2071090617404019e-13,0,3.9369357524262842e-08,0.00019988478067402282,511.42227144103902,action_stationarity_plus_shooting_defect_v3,accepted_direct,-59.227044928719621,4.7363064195709637e-11,4.2071090617404019e-13,1,3.9369357524262842e-08,0.00019988478067402282,1,0.011288845725643606,105961.82761569635,9386418.2566508763,1.5050992257366175e-13,2.6911361706553052e-14,0,1,4.7363064195709637e-11,4.2071090617404019e-13,1,1,gradient,9,7.8732251620977764e-09,6.9935333547774208e-11,0,3.9369357523446117e-08,0.00019988478067194115,511.42227144640248
119,1,direct,0,6.6130731626292518e-12,5.7799538335442462e-14,0,2.0810980176559001e-07,0.00053707266843971979,362.88263368444456,action_stationarity_plus_shooting_defect_v3,accepted_direct,-64.620629905195941,6.6130731626292518e-12,5.7799538335442462e-14,1,2.0810980176559001e-07,0.00053707266843971979,1,0.011280557960228831,47086.511986320162,4174129.697514093,3.97947743022412e-14,6.8145397728608499e-14,0,1,6.6130731626292518e-12,5.7799538335442462e-14,1,1,gradient,15,1.0864693740995824e-11,9.4959524406026295e-14,0,2.081098017656885e-07,0.00053707266843994184,362.88263368429426
120,1,gradient,14,3.4519311323407639e-12,2.9427230267925986e-14,1,8.8254621363952846e-08,0.00030435259804104109,352.95157954402714,action_stationarity_plus_shooting_defect_v3,cold_refined,-63.504104749971233,3.4519311323407639e-12,2.9427230267925986e-14,1,8.8254621363952846e-08,0.00030435259804104109,1,0.011303719951936441,52096.659007881673,4608806.5901665399,1.0118621185830938e-12,1.460290019333211e-12,1.4684777634768675e-12,1,5.8691276681090099e-12,5.0033492772546427e-14,1,1,gradient,14,3.4519311323407639e-12,2.9427230267925986e-14,1,8.8254621363952846e-08,0.00030435259804104109,352.95157954402714
121,1,max_iterations,999,8.3025935829889405e-08,7.2122853550815203e-10,0,1.4666750693576032e-07,0.00039612284319059943,279.08792312204486,action_stationarity_plus_shooting_defect_v3,cold_refined,-61.54766215822481,8.3025935829889405e-08,7.2122853550815203e-10,1,1.4666750693576032e-07,0.00039612284319059943,1,0.011303264023352542,34092.172861961582,3016135.232400761,1.2801348435140928e-09,5.1393086677040529e-10,5.4523271069007632e-10,1,5.4058601580792845e-07,4.6959550241891691e-09,1,0,max_iterations,999,8.3025935829889405e-08,7.2122853550815203e-10,0,1.4666750693576032e-07,0.00039612284319059943,279.08792312204486
122,1,direct,0,2.0218549122594679e-11,1.8135448937660939e-13,0,6.7932485173420932e-08,0.00026432913518700807,396.7247532075632,action_stationarity_plus_shooting_defect_v3,accepted_direct,-59.629317023421159,2.0218549122594679e-11,1.8135448937660939e-13,1,6.7932485173420932e-08,0.00026432913518700807,1,0.011303091742246923,66017.180270166937,5840630.3138652127,8.5475965913092052e-14,5.8387652958176012e-14,0,1,2.0218549122594679e-11,1.8135448937660939e-13,1,1,gradient,15,2.4714168342422216e-11,2.216788827393545e-13,0,6.7932485173412726e-08,0.00026432913518711909,396.72475320795314
123,1,gradient,21,2.0071168109129642e-10,1.5426967054323879e-12,1,1.0271142102449555e-06,0.0058152158588528208,1134.2548247817606,action_stationarity_plus_shooting_defect_v3,cold_refined,-87.03080075562842,2.0071168109129642e-10,1.5426967054323879e-12,1,1.0271142102449555e-06,0.0058152158588528208,1,0.011282100559168496,532154.66517388378,47168048.395156674,2.9096967897016198e-13,9.2987662881198041e-14,6.8657360442819348e-10,1,3.3318584246251012e-06,2.5609107485049436e-08,1,1,gradient,21,2.0071168109129642e-10,1.5426967054323879e-12,1,1.0271142102449555e-06,0.0058152158588528208,1134.2548247817606
124,1,gradient,14,1.4792614858503984e-14,1.206315986011386e-16,1,0.10388293455331794,0.32626406012331777,2.6575580802624472,action_stationarity_plus_shooting_defect_v3,cold_refined,-66.254157136326029,1.4792614858503984e-14,1.206315986011386e-16,1,0.10388293455331794,0.32626406012331777,1,0.011295697338200673,36.588994347430003,3239.1974795297037,6.1197650559267378e-15,2.940247491698295e-14,1.1247929467655454e-13,1,2.3380801637484964e-14,1.9066699870743277e-16,1,1,gradient,14,1.4792614858503984e-14,1.206315986011386e-16,1,0.10388293455331794,0.32626406012331777,2.6575580802624472
125,1,direct,0,6.787195182128988e-14,5.6975969077397832e-16,0,0.040416523952071515,0.62917065688601537,16.592251947292791,action_stationarity_plus_shooting_defect_v3,accepted_direct,-61.920195530357788,6.787195182128988e-14,5.6975969077397832e-16,1,0.040416523952071515,0.62917065688601537,1,0.011300178749008421,180.82921664138331,16002.332410648893,8.088777422966039e-15,1.6436150477319885e-14,0,1,6.787195182128988e-14,5.6975969077397832e-16,1,1,gradient,7,2.3271290724186551e-12,1.9535379565679171e-14,0,0.040416523951844141,0.62917065688601481,16.592251947385996
126,1,direct,0,1.4253585171926804e-13,1.2014966451745569e-15,0,0.039741767196822764,0.6944872026297344,15.932637875364085,action_stationarity_plus_shooting_defect_v3,accepted_direct,-59.712447223545702,1.4253585171926804e-13,1.2014966451745569e-15,1,0.039741767196822764,0.6944872026297344,1,0.011298061530408278,162.78853663986106,14408.53691597645,1.4703480472772899e-14,6.542543932946291e-14,0,1,1.4253585171926804e-13,1.2014966451745569e-15,1,1,gradient,7,8.2189739292370814e-11,6.9281303501135452e-13,0,0.039741767188075983,0.6944872026297344,15.932637878868089
127,1,gradient,4,1.4048125200002259e-09,1.1527499706048293e-11,0,0.091432513480892652,0.51888314109965805,6.6551084032850989,action_stationarity_plus_shooting_defect_v3,cold_refined,-61.497900804799393,1.4048125200002259e-09,1.1527499706048293e-11,1,0.091432513480892652,0.51888314109965805,1,0.011295645281706703,53.417294103127759,4729.0166051546485,2.843750000344692e-10,3.3903627041709603e-10,9.4135457486350907e-10,1,7.4461546236710576e-09,6.1101067944102711e-11,1,1,gradient,4,1.4048125200002259e-09,1.1527499706048293e-11,0,0.091432513480892652,0.51888314109965805,6.6551084032850989
128,1,direct,0,1.586588475687839e-13,1.3031375482751775e-15,0,0.00056599537373648937,0.067328724879709645,16.358137838126147,action_stationarity_plus_shooting_defect_v3,accepted_direct,-60.298020604991663,1.586588475687839e-13,1.3031375482751775e-15,1,0.00056599537373648937,0.067328724879709645,1,0.011293394831879928,178.08774550667323,15769.195016891859,1.5169901070973521e-14,5.3433741442669172e-14,0,1,1.586588475687839e-13,1.3031375482751775e-15,1,1,gradient,8,5.4657895107129056e-13,4.4893024571420013e-15,0,0.00056599537373593859,0.067328724879707313,16.358137838141872
129,1,direct,0,1.0617046053268352e-12,8.5554162617086715e-15,0,6.6309086873885134e-07,0.00084449605976380515,131.86056859010966,action_stationarity_plus_shooting_defect_v3,accepted_direct,-61.388659592200398,1.0617046053268352e-12,8.5554162617086715e-15,1,6.6309086873885134e-07,0.00084449605976380515,1,0.011292267102924761,7826.738028323487,693105.99518995767,1.5940004271596532e-14,6.486314383915808e-14,0,1,1.0617046053268352e-12,8.5554162617086715e-15,1,1,gradient,17,3.7671065859959968e-09,3.0356056462144048e-11,1,6.6309086740471611e-07,0.00084449605868905375,131.86056865697279
130,1,gradient,11,7.3302862132655761e-09,5.8061535037092671e-11,0,0.0086832421188151043,0.46241125342663914,9.2497810599815615,action_stationarity_plus_shooting_defect_v3,cold_refined,-60.744318581163554,7.3302862132655761e-09,5.8061535037092671e-11,1,0.0086832421188151043,0.46241125342663914,1,0.011291951938352664,91.800199046967734,8129.7015385951136,8.7532443930564791e-10,6.3468857409959443e-10,1.8006723694632251e-09,1,8.7503746644559673e-09,6.9309733664461997e-11,1,1,gradient,11,7.3302862132655761e-09,5.8061535037092671e-11,0,0.0086832421188151043,0.46241125342663914,9.2497810599815615
131,1,gradient,3,4.576774067706976e-10,3.5954431465895259e-12,0,0.40346566120236549,1.0647111371822637,0.46747855567009916,action_stationarity_plus_shooting_defect_v3,cold_refined,-62.123927984684642,4.576774067706976e-10,3.5954431465895259e-12,1,0.40346566120236549,1.0647111371822637,1,0.011291329594152411,33.954473989677652,3007.1280540125322,3.6800170297303818e-10,1.5954578002851994e-09,2.0948006047125237e-09,1,4.1765205859279109e-09,3.2810101821423979e-11,1,1,gradient,3,4.576774067706976e-10,3.5954431465895259e-12,0,0.40346566120236549,1.0647111371822637,0.46747855567009916
132,1,gradient,3,1.5501854737434202e-14,1.1744327222075765e-16,0,1.840406199886222,1.7518067239247122,0.22697190475841078,action_stationarity_plus_shooting_defect_v3,cold_refined,-67.927242599773621,1.5501854737434202e-14,1.1744327222075765e-16,1,1.840406199886222,1.7518067239247122,1,0.011284944456082795,33.92865895385178,3006.5419538297861,1.2911960358889341e-14,9.0575268572756206e-14,1.509318376710953e-09,1,2.2430544553893069e-09,1.6993557188654212e-11,1,1,gradient,3,1.5501854737434202e-14,1.1744327222075765e-16,0,1.840406199886222,1.7518067239247122,0.22697190475841078
133,1,direct,0,9.7310067898050335e-14,7.195836662159273e-16,0,0.00040800740904753385,0.33297375696870457,115.3080509826093,action_stationarity_plus_shooting_defect_v3,accepted_direct,-74.906881554158815,9.7310067898050335e-14,7.195836662159273e-16,1,0.00040800740904753385,0.33297375696870457,1,0.011281125830582956,6207.9223430312377,550292.80200045789,4.3882350211696123e-15,1.6016359915785428e-14,0,1,9.7310067898050335e-14,7.195836662159273e-16,1,1,gradient,18,4.4039248797099394e-12,3.2565925388124269e-14,1,0.00040800740904679833,0.33297375696870213,115.30805098281651
